#OTU ID	ERR688806	ERR1368497	ERR1368479	ERR1368500	ERR1368491	ERR1368508	ERR576948	ERR1368492	ERR1368510	ERR1368507	ERR1368514	ERR1368502	ERR1368496	ERR1368498	ERR1368517	ERR1368493	ERR1368511	ERR1368485	ERR1368482	SZ.SC3	ERR1368495	ERR1368487	ERR1368504	SZ.SC5	ERR1368518	ERR1368499	ERR1368488	ERR1368489	ERR1368494	ERR1368503	ERR1368516	ERR1368481	ERR1368512	ERR297073	ERR1368501	ERR1368490	ERR1368484	ERR297087	ERR297081	ERR297096	ERR297089	ERR297077	ERR297093	ERR1368513	ERR1368486	ERR1368505	ERR1368506	ERR1368483	SZ.SC6	ERR1368480	ERR1368509	ERR297106	ERR1368515	SZ.SC4	SZ.SC7	SRR824289	SRR824298	ERR297107	ERR297079	SZ.SC2	SZ.SC1	ERR297067	ERR297086	ERR297101	ERR297080	SRR824296	SRR824286	ERR989664	ERR989660	ERR989663	ERR989667	ERR989662	ERR989658	ERR989659	ERR989657	ERR989666	ERR989661	ERR989665	ERR989668	SRR824294
NR_102893.1_Butyrivibrio_proteoclasticus_strain_B316_16S_ribosomal_RNA_gene__complete_sequence	4	37	36	85	184	99	676	248	91	32	76	18	82	63	34	80	35	71	13	3	93	86	70	1	56	39	59	66	100	45	85	63	37	0	46	42	67	0	0	0	0	0	0	21	65	87	42	70	0	42	31	0	56	93	1	0	0	0	0	0	9	0	0	0	0	0	0	2	4	3	1	2	3	2	0	7	3	0	1	0
NR_102890.1_Burkholderia_lata_strain_383_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104683.1_Fusobacterium_necrophorum_subsp._funduliforme_strain_Fn524_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	1	0	2	0	0	0	2	0	0	2	1	0	1	2	2	4	0	0	1	6	0	2	1	0	3	3	0	8	0	9	0	3	2	5	0	0	0	0	0	0	6	0	3	0	1	0	1	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_104568.1_Weissella_paramesenteroides_strain_NRIC_1542_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	350	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_102895.1_Prevotella_melaninogenica_strain_ATCC_25845_16S_ribosomal_RNA_gene__complete_sequence	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	57	0	0	0	0	0	0	0	0	888	134	1	0	0	2	2	0	0	2	2	3	3	2	13
NR_102980.1_Megasphaera_elsdenii_strain_DSM_20460_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_102944.1_Alistipes_finegoldii_strain_DSM_17242_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_102987.1_{Clostridium}_clariflavum_strain_DSM_19732_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104516.1_Leptotrichia_hongkongensis_strain_HKU24_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104279.1_Pseudomonas_cremoricolorata_strain_IAM_1541_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104514.1_Leeuwenhoekiella_palythoae_strain_KMM_6264_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104544.1_Roseomonas_pecuniae_strain_N75_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104737.1_Eubacterium_oxidoreducens_strain_G41_16S_ribosomal_RNA_gene__partial_sequence	1	7	5	4	14	10	177	18	2	3	4	6	7	27	5	7	7	3	3	34	4	8	8	97	12	4	4	3	4	3	6	5	5	0	3	9	5	0	0	0	0	0	1	4	7	2	5	8	1	7	3	0	14	42	78	0	0	0	1	26	5	0	0	0	0	0	0	7	76	5	5	15	17	8	9	47	5	10	24	0
NR_104735.1_Butyrivibrio_crossotus_strain_DSM_2876_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	5	1	137	2	0	0	0	0	8	0	1	0	2	0	2	0	0	1	0	0	0	2	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0
NR_104725.1_Moraxella_oblonga_strain_NBRC_102422_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104716.1_Globicatella_sanguinis_strain_1152-78_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104685.1_Eikenella_corrodens_strain_JCM_12952_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
NR_104684.1_Lachnoanaerobaculum_saburreum_strain_JCM_11021_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NR_104729.1_{Clostridium}_mangenotii_strain_DSM_1289_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104758.1_Lachnospira_multipara_strain_D32_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	2	2	1	1	5	1	0
NR_104744.1_Terrisporobacter_mayombei_strain_SFC-5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104759.1_Oxalobacter_vibrioformis_strain_WoOx3_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118692.1_{Ruminococcus}_obeum_strain_ATCC_29174_16S_ribosomal_RNA_gene__complete_sequence	0	14	9	69	19	19	0	30	16	19	19	19	33	27	19	31	22	21	9	1	13	23	20	0	27	11	8	22	18	12	3	9	13	0	9	11	16	0	0	0	0	0	0	24	16	13	23	13	0	11	16	0	13	5	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_115719.1_Streptococcus_lutetiensis_strain_CIP_106849_16S_ribosomal_RNA_gene__partial_sequence	0	15	9	0	14	11	0	14	1	1	10	0	35	45	3	13	6	12	47	0	1	10	3	0	13	0	3	2	18	2	5	17	5	2	2	3	8	1	4	4	3	1	0	1	28	1	0	6	0	9	1	1	4	0	0	0	0	0	5	0	4	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108538.1_Fretibacterium_fastidiosum_strain_SGP1_16S_ribosomal_RNA_gene__partial_sequence	1	13	16	1	12	2	10	19	6	0	4	2	19	11	1	1	2	6	2	0	11	2	2	0	6	1	5	2	5	2	7	11	2	0	3	2	18	0	0	0	0	0	0	0	3	2	7	3	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	12	15	1	3	20	14	4	4	10	12	0
NR_104844.1_Fibrobacter_succinogenes_subsp._elongatus_strain_HM2_16S_ribosomal_RNA_gene__partial_sequence	0	28	59	143	44	81	555	71	48	177	456	145	68	75	106	170	130	89	79	1	126	55	52	6	27	48	52	123	90	1494	32	53	61	0	185	38	48	0	0	0	0	0	0	111	7	482	32	71	1	112	221	0	79	32	4	0	0	0	0	48	4	0	0	0	0	0	0	22	14	13	20	44	7	16	10	47	1	6	25	0
NR_104842.1_Eubacterium_uniforme_strain_X3C39_16S_ribosomal_RNA_gene__partial_sequence	0	3	18	34	1	2	10	2	0	2	2	3	1	3	1	0	1	0	3	0	33	6	0	0	2	5	2	0	1	0	8	19	0	0	4	0	2	0	0	0	0	0	0	0	2	0	1	11	0	19	11	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_104803.1_{Eubacterium}_contortum_strain_DSM_3982_16S_ribosomal_RNA_gene__partial_sequence	2	0	5	61	0	0	4	0	0	0	0	0	19	1	0	0	0	1	0	0	6	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104783.1_Acetivibrio_ethanolgignens_strain_77-6_16S_ribosomal_RNA_gene__partial_sequence	1	4	0	0	5	0	116	9	2	0	3	0	8	1	2	0	0	2	7	0	3	2	0	0	0	1	2	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	3	3	0	0	0	0	5	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0
NR_104836.1_Lactobacillus_rogosae_strain_ATCC_27753_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	2	2	0	3	2	0	0	0	0	0	0	0	2	0	2	4	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104825.1_Clostridium_limosum_strain_CECT_4329_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_104828.1_Erwinia_toletana_strain_A37_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104899.1_Bacteroides_xylanolyticus_strain_X5-1_16S_ribosomal_RNA_gene__partial_sequence	0	12	4	4	35	10	18	35	14	12	11	5	15	12	14	20	19	13	7	19	26	11	10	20	10	2	12	20	59	11	5	8	11	0	2	11	17	0	0	0	0	0	0	6	16	9	21	20	0	13	12	0	6	8	6	0	0	0	0	19	218	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
NR_104846.1_Gemmiger_formicilis_strain_X2-56_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	3
NR_104878.1_Methanobrevibacter_oralis_strain_ZR_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
NR_104863.1_Selenomonas_lacticifex_strain_VB4b_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	0	8	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104874.1_Methanosphaera_cuniculi_strain_1R7_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104897.1_Lautropia_mirabilis_strain_SSI_AB_2188_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104896.1_Actinomyces_oris_strain_WVU_474_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104907.1_Eubacterium_coprostanoligenes_strain_HL_16S_ribosomal_RNA_gene__partial_sequence	0	33	24	30	63	21	9	93	7	6	7	16	51	44	4	85	0	10	30	42	29	37	11	22	29	7	19	23	51	6	28	19	6	0	11	15	30	0	0	0	0	0	0	3	29	10	1	54	1	75	6	0	28	11	18	0	0	0	0	47	13	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	3	2	0
NR_104903.1_Yersinia_enterocolitica_subsp._palearctica_strain_Y11_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108488.1_Sphingobacterium_lactis_strain_WCC_4512_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108477.1_Streptococcus_porcorum_strain_682_03_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104990.1_Desulfovibrio_desulfuricans_strain_Essex_6_16S_ribosomal_RNA_gene__complete_sequence	2	2	3	0	1	2	4	0	0	2	0	0	7	2	1	0	0	5	0	0	2	1	0	0	0	0	0	2	0	0	0	3	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104940.1_Escherichia_hermannii_strain_CIP_103176_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	11	9	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104925.1_Ewingella_americana_strain_CIP_81.94_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104930.1_Haemophilus_haemolyticus_strain_CIP_103290_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104927.1_Lactobacillus_fermentum_strain_CIP_102980_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	3	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104932.1_Erwinia_billingiae_strain_Billing_E63_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104962.1_Flavobacterium_acidificum_strain_LMG_8364_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	4	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104944.1_Neisseria_elongata_subsp._nitroreducens_strain_B1019_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104972.1_Streptococcus_acidominimus_strain_LMG_17755_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_104977.1_Alcaligenes_aquatilis_strain_LMG_22996_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108466.1_Motilibacter_peucedani_strain_RP-AC37_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108223.1_Idiomarina_maris_strain_CF12-14_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108188.1_Gemmobacter_nanjingensis_strain_Y12_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108203.1_Comamonas_guangdongensis_strain_CY01_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108440.1_Sphingobacterium_hotanense_strain_XH4_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108379.1_Anoxybacillus_vitaminiphilus_strain_3nP4_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108301.1_Desulfovibrio_legallii_strain_H1_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108461.1_Pseudomonas_asturiensis_strain_LPPA_221_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108533.1_Corynebacterium_epidermidicanis_strain_410_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_108525.1_Fusibacter_tunisiensis_strain_BELH1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
