#OTU ID	SZMB12	SZMB7	SZMB6	SZMB5	SZMB9	SZMB10
301064	3	21	9	11	1	6
335311	1	22	8	4	2	14
580629	20	16	2	0	9	4
194297	7	0	7	1	1	36
215060	22	2	0	0	0	28
292909	2	19	13	6	6	6
1110312	1	48	1	0	3	0
300394	0	0	52	1	0	0
353088	1	48	0	1	1	2
4281639	10	11	6	1	22	3
521982	0	0	25	2	0	26
581388	51	0	1	1	0	0
195781	30	0	0	0	10	14
311684	6	11	5	14	11	7
344114	2	39	2	6	1	4
301812	6	3	15	3	19	9
314586	3	25	0	6	19	2
334734	8	36	7	0	4	0
4368795	29	25	0	0	1	0
182600	7	7	15	18	7	2
183533	52	0	0	0	0	4
198198	12	22	13	8	0	1
289968	3	53	0	0	0	0
343742	8	12	14	6	1	16
369416	10	3	10	19	6	9
4317896	4	25	9	8	0	11
288075	1	43	0	11	0	3
308419	0	10	23	6	19	0
327387	0	0	21	34	0	3
4449633	5	39	2	6	0	6
584408	0	1	34	23	0	0
293883	11	7	17	21	3	0
3025	9	50	0	0	0	0
4389035	6	7	1	0	24	21
99414	5	20	14	11	9	0
175037	11	7	0	9	30	3
178965	0	2	0	17	37	4
739387	9	16	1	6	5	23
94077	45	8	0	0	7	0
195651	23	16	12	7	1	2
199054	6	38	14	2	1	0
1110135	7	50	2	1	1	1
195123	5	10	0	1	21	25
292260	8	0	0	0	1	53
805699	16	13	0	0	1	32
26677	29	10	2	2	11	9
299673	0	0	62	1	0	0
350759	2	2	22	36	0	1
355625	0	8	12	11	3	29
540086	0	9	39	15	0	0
186090	1	3	20	30	5	5
288977	11	26	18	9	0	0
291591	5	3	2	3	50	1
304580	1	0	44	19	0	0
4133116	0	43	17	4	0	0
4370941	1	0	46	15	1	1
4438078	7	25	14	5	1	12
2198356	5	1	8	1	5	45
293104	23	0	18	24	0	0
297677	2	48	1	0	12	2
313854	9	15	15	11	12	3
344523	28	5	9	17	5	1
4322751	17	6	5	1	14	22
111028	9	7	22	23	0	5
156219	0	0	1	44	21	0
292506	0	19	0	0	47	0
308991	0	11	8	21	0	26
354515	7	13	4	7	26	9
191874	16	1	14	34	0	2
192437	10	17	17	10	4	9
327073	10	10	13	1	32	1
3409363	1	15	19	15	1	16
63459	0	0	0	67	0	0
428632	1	1	44	20	1	1
187470	2	20	15	12	2	18
189867	13	1	16	31	2	6
4452400	8	24	21	12	3	1
193895	6	0	31	1	30	2
300694	21	24	14	9	1	1
346639	0	37	0	12	5	16
524842	22	16	9	11	5	7
293097	6	38	18	2	0	7
584396	8	12	10	23	2	16
593868	0	0	0	28	0	43
180585	0	0	53	13	5	1
306778	19	15	8	12	18	0
509838	10	19	26	7	7	3
550674	15	0	0	0	8	49
310633	0	13	3	0	21	36
323903	18	9	26	14	5	1
341007	0	1	0	0	0	72
344288	34	3	6	2	3	25
355373	2	1	18	5	15	32
314095	4	56	11	3	0	0
344330	28	19	5	14	2	6
545236	0	71	1	0	1	1
172825	62	2	11	0	0	0
301089	3	28	30	6	1	7
302160	11	12	20	15	11	6
340642	12	27	0	1	0	35
44151	4	16	26	6	21	2
316342	18	0	1	57	0	0
356167	0	0	20	57	0	0
553080	23	3	2	11	38	0
260058	4	62	1	0	11	1
174571	0	21	35	24	0	0
184760	15	37	17	10	0	1
273657	6	27	30	13	0	4
346253	3	26	24	20	1	6
1579256	16	19	21	2	5	18
296040	0	0	3	16	62	0
299259	0	0	74	6	0	1
326390	1	10	38	29	3	0
335550	10	32	10	21	5	3
4385647	0	44	0	0	37	0
313089	0	15	1	5	41	20
317515	23	16	7	5	18	13
4450010	3	35	29	7	0	8
827702	0	3	6	35	11	27
183604	7	44	4	4	23	1
302972	4	53	14	9	3	0
230725	13	19	21	16	14	1
305460	12	18	5	0	49	0
351823	0	0	1	41	42	0
4483585	0	0	11	21	52	0
539124	1	20	0	2	0	61
562369	51	9	0	1	23	0
1517779	0	0	8	6	14	57
219733	9	11	8	6	9	42
347082	10	18	17	37	0	3
356138	0	83	0	2	1	0
565495	0	0	0	0	0	86
1105615	50	0	0	0	37	0
194177	4	39	38	2	0	4
277729	0	0	34	0	0	53
335097	11	28	29	13	6	1
843808	8	28	22	13	11	6
326921	0	0	0	0	89	0
341752	2	32	25	28	0	2
293990	9	77	2	2	1	0
4330226	19	25	13	9	24	1
299181	24	63	0	2	1	2
341139	3	39	21	6	5	18
775976	5	18	6	3	9	51
1112762	32	15	12	7	7	23
179200	44	14	21	15	1	2
568968	0	1	76	20	0	0
652823	31	8	16	21	4	17
357046	2	12	6	10	68	0
4355504	66	10	11	3	8	0
4412309	4	3	26	59	5	1
576400	9	12	36	29	7	5
333216	3	1	1	1	12	81
349546	1	14	0	82	2	0
4421273	8	8	60	8	11	4
174288	2	66	27	2	2	1
287744	6	9	6	42	38	1
3528445	0	0	99	3	0	0
176334	10	24	0	3	56	10
20221	0	57	15	24	2	5
291094	10	2	10	31	44	6
302878	73	0	21	9	0	0
592572	13	14	5	9	3	59
287924	16	88	0	0	0	0
297278	1	2	31	15	1	54
175520	8	13	6	25	6	48
187210	21	35	2	1	21	27
178117	0	2	6	93	0	7
95503	1	0	3	104	0	0
4310677	36	19	22	6	19	8
4435309	0	0	1	0	91	18
1105328	21	3	6	2	3	76
287875	17	42	13	18	5	16
368236	17	34	13	23	14	10
42492	16	33	27	4	10	21
299131	16	45	22	27	2	0
197970	13	47	26	23	1	2
277063	0	113	0	0	0	0
302115	27	7	18	18	43	0
575687	0	0	53	60	0	0
591464	0	28	6	1	78	0
253471	25	0	45	22	24	0
294518	0	0	43	73	0	0
537219	11	18	10	10	25	43
350551	4	71	29	14	1	0
4386437	19	36	30	27	4	3
4481195	31	49	2	5	2	30
332527	0	0	2	119	0	0
346559	5	2	28	70	11	5
511234	12	107	1	0	1	0
330193	33	25	24	22	5	13
331417	36	40	29	7	10	0
300267	12	38	18	27	3	25
321706	14	39	40	15	5	10
319981	17	26	23	34	23	2
4423384	10	54	12	43	5	1
346587	14	37	35	28	2	10
348085	6	0	0	1	89	30
350153	58	22	2	17	21	6
548692	4	0	39	80	3	0
181844	27	66	4	18	0	12
302632	17	4	0	2	1	105
326271	35	16	7	7	65	0
336468	1	11	10	51	57	1
512546	0	1	128	1	0	1
356394	0	0	119	13	0	0
513440	1	96	8	24	4	0
4296216	87	0	17	27	1	2
180121	5	28	62	13	23	5
591548	0	0	0	129	0	8
593008	15	47	10	5	38	22
766351	50	63	17	2	0	5
4366523	19	28	41	32	6	12
358112	26	32	23	49	0	11
199047	33	59	30	13	1	6
30569	36	31	0	33	38	5
329271	60	50	0	0	33	0
356405	23	30	33	27	28	5
446135	27	49	23	13	18	16
103975	0	0	0	0	0	147
578857	9	54	48	30	6	0
187720	14	42	7	2	5	78
191442	57	35	45	11	1	1
153647	0	87	24	16	21	3
4298022	77	59	1	0	14	0
874627	13	0	77	0	60	1
328825	15	8	75	45	9	0
574551	3	29	76	27	1	16
290222	35	34	37	42	6	0
16036	8	4	3	133	0	7
297440	0	0	126	31	0	0
4295444	0	0	156	1	0	0
332185	21	48	37	15	3	34
341823	31	41	18	24	22	22
320483	16	18	63	53	13	2
354890	0	0	0	149	0	17
582123	4	1	8	101	4	48
583117	30	105	0	0	4	27
4478840	20	97	9	18	20	3
333195	29	0	5	1	4	129
528362	91	59	5	5	6	3
842598	0	0	0	1	167	1
725212	1	9	20	12	112	16
312440	13	13	39	1	81	26
516305	26	40	104	3	0	0
313593	9	100	40	15	1	9
581463	21	30	33	76	13	1
565338	51	123	2	0	0	0
320378	15	163	0	0	0	0
95597	21	47	78	4	0	30
547714	2	109	54	15	1	0
198252	5	52	22	67	12	25
192563	183	0	1	0	0	0
291890	8	29	2	53	0	92
294370	33	2	18	122	3	6
296726	12	34	77	59	0	2
747563	60	85	4	0	7	29
211595	0	0	7	0	0	179
337993	8	134	9	14	22	0
413275	0	0	185	2	0	0
552251	97	0	52	36	4	0
177070	33	19	31	50	29	28
553654	14	119	0	1	0	56
263252	2	8	7	6	37	132
315831	29	28	5	12	114	4
192741	2	37	15	78	37	24
293471	30	53	39	20	43	9
4435578	19	20	1	18	120	17
302809	6	6	31	40	106	8
4305923	0	0	182	11	0	4
4317035	84	0	52	7	54	0
4381545	50	23	56	37	23	8
613697	187	1	4	0	1	4
355139	0	0	29	4	165	0
555945	0	10	166	24	0	0
292962	33	38	65	39	19	7
360808	93	98	4	0	2	7
570367	15	145	31	15	0	0
330532	71	94	7	35	0	0
108482	141	10	7	6	46	0
199337	35	27	109	34	0	6
287826	0	0	3	205	2	1
518287	8	59	42	24	4	74
278609	40	47	50	18	43	14
290472	59	62	1	0	0	92
1579254	47	49	16	28	23	53
197760	6	117	72	4	10	8
320370	12	25	14	41	126	0
186358	21	32	61	37	25	44
291828	23	26	66	37	51	17
353214	10	11	40	104	0	56
338644	6	51	20	18	86	42
351607	23	31	107	36	3	23
199534	28	6	114	44	29	9
4315786	49	35	1	26	22	98
173863	77	61	54	35	1	5
360329	28	100	0	0	0	105
1105552	4	63	143	5	9	10
314406	34	27	32	32	92	24
531238	7	149	0	23	61	1
195550	141	101	0	0	0	0
350255	29	36	88	76	8	5
180509	2	3	84	110	0	45
530177	56	35	112	12	17	12
2066542	0	0	34	210	1	0
291861	0	0	234	16	0	0
1076587	69	22	38	9	93	21
4372523	4	10	60	167	2	10
508788	29	93	44	47	29	11
294022	19	104	51	65	9	9
349458	13	68	14	43	0	121
740215	0	0	0	0	259	0
345301	49	11	100	42	56	3
331532	152	14	56	41	1	4
348065	31	88	12	18	16	104
350297	1	0	68	201	0	0
1122110	4	132	16	26	18	77
266371	57	42	81	59	34	1
193654	22	31	3	0	217	3
4311533	48	83	16	31	78	21
876705	0	0	0	0	81	198
291054	0	0	50	25	38	171
1111294	283	2	0	0	0	0
335844	3	49	44	126	24	39
327049	25	230	23	2	11	0
701221	21	171	20	2	40	38
587826	7	56	10	48	0	174
355291	84	74	3	83	0	52
353155	280	0	13	5	0	3
1110187	28	114	40	68	54	0
592065	141	0	0	102	65	0
180136	9	15	11	81	114	80
4365109	196	106	0	7	1	0
347043	14	68	84	120	13	14
296496	5	247	12	7	50	1
190844	123	0	88	2	103	8
338192	15	1	23	14	6	267
175704	1	5	2	16	303	0
693613	30	133	20	29	98	25
293470	46	60	117	53	41	19
796871	36	118	64	83	37	0
366633	110	16	20	140	7	46
74136	108	98	0	4	111	24
512522	13	23	25	79	178	30
557578	29	58	26	65	92	83
204352	37	49	75	75	47	72
290804	16	107	0	0	127	105
427159	0	0	351	5	0	0
313274	44	107	62	72	55	17
1101434	149	0	10	66	0	135
589277	150	3	61	1	145	1
191201	0	0	42	0	273	50
301156	46	293	1	0	3	23
293975	11	32	134	187	0	3
325098	17	137	32	44	1	136
345208	62	267	3	1	11	24
364179	66	165	2	0	114	23
4476780	229	42	0	0	1	98
346794	75	56	97	94	11	43
341263	76	275	9	0	1	24
362997	61	3	21	5	187	111
172705	55	249	63	3	16	3
313870	12	58	216	75	2	28
558420	1	3	50	54	11	275
296577	6	40	29	168	151	2
578016	32	74	83	3	99	115
292633	22	25	2	5	7	347
298552	81	0	136	157	32	2
366584	73	59	128	51	50	50
262024	38	67	86	31	4	192
335408	0	17	218	43	22	121
439880	43	166	113	82	18	4
153075	2	0	13	417	2	0
4315787	1	166	3	66	198	3
315837	11	1	84	12	332	0
311718	87	122	95	109	18	10
350467	42	37	82	23	148	110
514299	86	30	155	131	47	0
324219	0	0	261	184	0	5
516223	15	5	19	406	2	10
589071	35	65	46	2	207	102
1111921	0	66	99	183	0	118
301989	257	51	1	0	162	0
347188	65	69	199	85	37	21
157382	317	83	3	5	71	1
865090	0	0	302	180	0	0
560336	75	253	3	0	0	154
370217	0	0	364	84	39	0
3197419	75	180	94	65	8	69
556126	88	0	1	0	47	359
293918	50	217	3	196	0	39
365297	19	44	35	66	275	66
311128	36	39	105	176	21	129
313816	18	263	3	66	156	5
340223	7	151	186	170	3	1
356360	32	420	38	23	7	0
351292	65	6	16	1	49	390
584405	97	173	0	2	114	148
515552	61	456	0	0	28	0
322258	84	0	4	154	147	159
342703	60	115	62	182	106	41
42395	436	0	0	0	0	130
4424111	99	35	48	371	8	7
509433	0	0	330	115	125	0
526982	77	68	159	139	31	99
321106	16	145	170	253	0	9
4338990	0	38	195	76	288	0
324894	105	64	155	252	22	0
331116	24	174	222	176	1	5
301294	72	0	72	0	464	0
791522	0	0	0	0	275	336
514045	0	0	0	0	631	0
1113587	59	98	109	76	118	177
152612	0	0	667	0	0	0
402704	0	522	0	147	0	0
180107	339	326	0	4	0	1
288198	36	359	119	110	19	65
331043	56	60	121	4	294	173
273232	52	36	0	0	74	547
517583	58	553	1	92	10	2
4313377	92	99	282	257	5	5
4296772	363	7	194	179	4	13
327383	59	199	207	227	32	49
340261	133	315	1	0	34	297
4398588	215	0	42	83	450	0
305924	3	394	100	1	22	276
301109	0	0	24	38	0	737
349802	110	62	126	464	28	22
508968	46	684	40	20	4	24
288120	34	664	43	46	4	32
50779	0	0	150	0	0	675
158183	226	161	160	198	53	31
563591	80	207	14	37	57	444
295144	53	225	50	53	188	288
577562	122	136	35	91	244	229
297256	51	2	390	296	8	127
299184	176	127	46	221	286	29
229874	20	132	1	730	0	9
16649	602	146	4	5	134	2
300853	160	0	179	0	250	334
355859	337	34	251	243	58	0
349052	130	295	138	148	46	167
511594	46	249	18	4	425	192
356550	153	122	87	320	221	56
1110668	134	708	81	12	6	22
4295063	25	113	81	91	4	654
291055	52	886	25	7	13	0
20421	826	124	26	28	2	4
110161	446	192	0	11	165	201
450576	81	63	531	220	75	46
554055	0	3	166	72	777	0
541354	335	1	43	46	590	4
68844	0	1	483	575	0	0
398597	0	0	6	0	0	1061
302655	29	397	169	323	44	109
302388	1	11	505	340	228	3
318997	0	0	8	0	1088	1
297111	203	271	215	175	210	33
153168	2	458	77	584	0	0
287953	5	1038	21	60	0	0
303196	229	848	0	49	8	0
199226	0	25	0	243	771	102
295350	28	0	1115	3	0	0
47737	27	9	0	1	1135	0
1107175	0	46	29	2	783	339
300306	0	0	319	122	760	0
972100	92	872	20	18	151	48
531436	22	291	773	47	2	85
4474217	103	94	163	282	10	596
849440	0	0	136	872	0	240
586562	1174	7	29	19	9	119
292444	174	0	202	8	992	0
524439	330	361	187	169	16	320
686211	21	15	586	628	186	5
4366527	148	820	75	193	69	226
353322	1	11	6	187	1348	0
351063	109	675	340	300	8	146
4303852	8	29	1237	153	128	35
416215	178	814	326	268	13	3
592139	658	149	346	360	67	53
345763	285	291	153	179	569	161
298556	156	1346	0	22	5	120
347801	375	557	1	1	0	720
348839	31	158	8	64	254	1188
310957	109	977	129	76	361	83
1106101	1039	51	46	9	181	450
301392	3	0	3	0	1777	0
343483	0	3	414	265	316	834
4356697	405	220	239	18	315	691
318131	121	276	62	133	1169	229
343699	127	579	135	248	7	895
580421	82	223	697	931	67	17
3016478	314	1	80	41	62	1534
47862	1	1910	3	0	131	6
584710	0	0	980	778	313	4
162660	51	2	143	1928	1	2
4410441	0	0	0	2022	0	128
352647	361	519	356	371	458	92
528157	175	953	227	330	249	246
291158	52	0	304	50	1845	0
269532	378	374	896	420	102	82
517722	96	430	171	59	527	972
553245	26	104	1453	627	26	40
316452	215	769	48	105	150	994
529531	0	2428	0	0	0	0
851865	540	918	626	285	20	57
4456605	113	444	719	158	10	1080
100567	670	205	524	1219	87	1
333387	204	0	145	167	651	1553
436032	27	902	194	278	254	1099
1105668	67	1373	19	334	959	23
199281	0	0	32	0	0	2833
355615	333	2292	1	2	28	253
353782	96	249	1174	1410	95	167
577377	415	525	879	873	118	428
351927	558	3	1439	551	692	5
565357	254	252	22	10	2766	12
783291	995	6	1735	68	414	125
1109127	2924	0	35	0	389	0
320430	222	2469	444	381	24	473
4303724	2750	667	2	2	598	1
470117	1443	120	1055	1083	290	1385
350224	140	1710	1466	1322	2	957
4307383	4616	564	323	29	572	0
328905	1058	1327	1535	1404	738	295
511180	118	976	4043	1158	48	715
338153	459	26	1945	217	3913	857
172296	7930	0	85	0	1	1
352215	12	67	1750	2002	7039	10
292643	7	317	153	5303	2948	2505
337252	1089	1081	2573	3471	364	2795
355912	1918	1468	1351	3486	2897	694
333333	1350	3198	669	828	2229	4935
419245	1850	3028	3590	2556	5699	3074
291360	1	1	6718	8796	2	7846
